"id";"countyfips";"year";"births";"censusbuildingpermits";"deaths";"groupquarterspopulation";"householdpopulation";"households";"householdsize";"naturalincrease";"netmigration";"totalhousingunits";"vacancyrate";"vacanthousingunits";"totalpopulation"
1;0;1985;55115;30898;20234;81139;3133309;1221557;2.565012;34881;5317;1402558;12.91;181001;3214448
2;0;1986;55142;30280;20768;82109;3161694;1243453;2.542673;34374;-5731;1436610;13.45;193157;3243803
3;0;1987;53803;17449;21089;83419;3179935;1258199;2.52737;32714;-14299;1467981;14.29;209782;3263354
4;0;1988;53346;12371;21312;86810;3184638;1267288;2.512955;32034;-24046;1486346;14.74;219058;3271448
5;0;1989;52697;10740;21056;87671;3196866;1282386;2.492905;31641;-18698;1497046;14.34;214660;3284537
6;0;1990;53491;11388;21514;79551;3224491;1282488;2.514246;31977;-12584;1477349;13.19;194861;3304042
7;0;1991;53530;13450;22096;81719;3299232;1313504;2.511779;31434;45475;1488886;11.78;175382;3380951
8;0;1992;54545;23057;22426;84669;3405163;1354139;2.514633;32119;76762;1503198;9.92;149059;3489832
9;0;1993;54100;29791;23171;89323;3515715;1386998;2.534766;30929;84277;1527392;9.19;140394;3605038
10;0;1994;53788;36748;23828;90658;3621404;1418294;2.553352;29960;77064;1557549;8.94;139255;3712062
11;0;1995;53869;38618;24724;93604;3717470;1451449;2.561213;29145;69867;1594454;8.97;143005;3811074
12;0;1996;54974;41135;25083;99958;3802490;1483877;2.562537;29891;61483;1634373;9.21;150496;3902448
13;0;1997;56305;43052;25885;96858;3899065;1527884;2.551938;30420;63055;1675928;8.83;148044;3995923
14;0;1998;57738;51156;26297;99083;4003408;1560722;2.5651;31441;75127;1719248;9.22;158526;4102491
15;0;1999;60718;49313;26532;106333;4109651;1607300;2.556866;34186;79307;1779663;9.69;172363;4215984
16;0;2000;63917;54596;26997;102749;4236052;1674523;2.529706669;36920;85875;1835015;8.75;160492;4338801
17;0;2001;66525;52872;27934;104464;4340049;1717669;2.52670858;38591;67121;1888179;9.03;170510;4444513
18;0;2002;67778;53348;28833;105962;4398747;1743164;2.523429836;38945;21251;1940772;10.18;197610;4504709
19;0;2003;69012;46521;28950;106969;4448115;1764982;2.520201316;40062;10313;1991916;11.39;226932;4555084
20;0;2004;68452;38609;29025;108262;4500549;1788148;2.516877238;39427;14300;2034030;12.09;245882;4608811
21;0;2005;69031;45307;29087;108525;4554009;1811477;2.513975612;39944;13779;2080634;12.94;269157;4662534
22;0;2006;69538;44188;29308;111028;4634632;1845956;2.510694729;40230;42896;2122727;13.04;276771;4745660
23;0;2007;70777;36353;29653;111911;4709873;1879158;2.506375465;41124;35000;2159545;12.98;280388;4821784
24;0;2008;70733;27917;31048;112860;4789078;1914596;2.501351721;39685;40469;2184314;12.35;269718;4901938
25;0;2009;69135;18191;30487;113459;4863394;1947695;2.497001069;38648;36267;2203007;11.59;255313;4976853
26;0;2010;67306;2338.75;31396;116952;4933380;1980978;2.490500429;35910;37569;2218388;10.7;237410;5050332
27;0;2011;65923;11914.81;32017;117986;5005706;2009805;2.490765316;33906;39454;2230249;9.88;220444;5123692
28;0;2012;64733;12556.09;32764;116930;5079013;2039021;2.490907646;31969;40282;2242840;9.09;203819;5195943
29;0;2013;64735;23687.57;33624;117855;5155087;2068052;2.492726005;31111;45888;2265415;8.71;197363;5272942
30;0;2014;65711;27874.08;34003;117692;5235174;2097570;2.49582684;31708;48216;2291673;8.47;194103;5352866
31;0;2015;66339;29549.56;36244;119884;5334823;2131796;2.502501646;30095;71746;2320388;8.13;188592;5454707
32;0;2016;66561;32015.9;36820;119832;5423119;2162942;2.507270833;29741;58503;2348706;7.91;185764;5542951
33;0;2017;65312;37493.16;37747;121328;5495239;2194022;2.504720475;27565;46051;2384579;7.99;190557;5616567
34;0;2018;63780;40673;38219;121558;5572753;2225211;2.504465138;25561;52183;2425438;8.26;200227;5694311
35;1;1985;5210;2741;1304;2256;266508;94949;2.806854;3906;-807;104376;9.03;9427;268764
36;1;1986;5101;2926;1425;2254;266389;95759;2.781869;3676;-3797;108677;11.89;12918;268643
37;1;1987;5058;943;1540;2261;267062;96564;2.765648;3518;-2838;111852;13.67;15288;269323
38;1;1988;5024;432;1486;2187;266832;97064;2.749032;3538;-3842;112933;14.05;15869;269019
39;1;1989;4777;397;1429;2249;264522;96879;2.730437;3348;-5596;113086;14.33;16207;266771
40;1;1990;4807;335;1561;2727;262981;96353;2.729349;3246;-4309;106947;9.91;10594;265708
41;1;1991;4940;658;1639;2776;270848;98326;2.754592;3301;4615;107282;8.35;8956;273624
42;1;1992;5005;1385;1619;2844;278541;101116;2.754668;3386;4375;108074;6.44;6958;281385
43;1;1993;5034;2439;1693;2880;287897;102836;2.799574;3341;6051;109367;5.97;6531;290777
44;1;1994;4906;2906;1800;2963;297831;105211;2.830797;3106;6911;111800;5.89;6589;300794
45;1;1995;5063;2944;1781;2979;309614;108485;2.85398;3282;8517;114742;5.45;6257;312593
46;1;1996;5251;2764;1844;3774;319268;111208;2.870908;3407;7042;117691;5.51;6483;323042
47;1;1997;5480;4155;1872;3798;328946;114514;2.87254;3608;6094;120682;5.11;6168;332744
48;1;1998;5846;4478;2053;3795;340229;117449;2.896823;3793;7487;124925;5.98;7476;344024
49;1;1999;6155;4146;2081;3792;351516;120316;2.921607;4074;7210;129403;7.02;9087;355308
50;1;2000;6869;1455;2115;3414;348321;124088;2.807048224;4754;-8328;128717;3.6;4629;351735
51;1;2001;7132;5819;2223;3396;356041;126724;2.809578296;4909;2793;133917;5.37;7193;359437
52;1;2002;7271;6158;2213;3625;367556;130680;2.812641567;5058;6686;139734;6.48;9054;371181
53;1;2003;7393;5981;2283;3649;374016;132793;2.816534004;5110;1374;144635;8.19;11842;377665
54;1;2004;7429;4811;2216;3643;382302;135443;2.822604343;5213;3067;149648;9.49;14205;385945
55;1;2005;7560;5313;2357;3626;391758;138478;2.829026993;5203;4236;154113;10.15;15635;395384
56;1;2006;7733;4928;2241;3657;403930;142496;2.834676061;5492;6711;157948;9.78;15452;407587
57;1;2007;7841;3252;2279;3671;412244;145208;2.838989587;5562;2766;160651;9.61;15443;415915
58;1;2008;7925;2288;2448;3683;421455;148306;2.841793319;5477;3746;162115;8.52;13809;425138
59;1;2009;7699;957;2359;3873;432450;152045;2.84422375;5340;5845;162794;6.6;10749;436323
60;1;2010;7436;130.85;2474;4027;439684;154505;2.845759037;4962;2426;163435;5.46;8930;443711
61;1;2011;7247;663.97;2467;4042;448152;157460;2.846132351;4780;3703;164066;4.03;6606;452194
62;1;2012;6923;716.23;2754;4019;456562;160393;2.846520733;4169;4218;164805;2.68;4412;460581
63;1;2013;7171;1266.8;2798;4029;466052;163736;2.846362437;4373;5127;165879;1.29;2143;470081
64;1;2014;7044;1541;2711;4135;476079;165363;2.878993487;4333;5800;167270;1.14;1907;480214
65;1;2015;7361;1573.33;2962;4130;486558;165297;2.943537995;4399;6075;168727;2.03;3430;490688
66;1;2016;7171;1448.97;2942;4301;493822;165697;2.980271218;4229;3206;170048;2.56;4351;498123
67;1;2017;7167;2502.18;3113;4273;499790;168930;2.958562718;4054;1886;172767;2.22;3837;504063
68;1;2018;6916;2730.76;3128;4273;507196;172120;2.946758076;3788;3618;175672;2.02;3552;511469
69;3;1985;258;10;79;884;12127;4277;2.835399;179;-85;5113;16.35;836;13011
70;3;1986;246;16;84;897;12439;4388;2.834777;162;163;5117;14.25;729;13336
71;3;1987;273;11;90;900;12527;4412;2.839302;183;-92;5126;13.93;714;13427
72;3;1988;264;60;99;1168;12547;4394;2.855485;165;123;5147;14.63;753;13715
73;3;1989;234;28;103;1153;12507;4375;2.858743;131;-186;5293;17.34;918;13660
74;3;1990;265;29;91;998;12632;4721;2.675704;174;-204;5254;10.14;533;13630
75;3;1991;273;20;95;967;12672;4860;2.607407;178;-169;5283;8.01;423;13639
76;3;1992;273;33;84;1063;12509;4931;2.536808;189;-256;5303;7.01;372;13572
77;3;1993;228;73;98;817;12840;4983;2.576761;130;-45;5357;6.98;374;13657
78;3;1994;218;45;98;550;13273;5147;2.578784;120;46;5430;5.21;283;13823
79;3;1995;230;9;126;929;13168;5200;2.532308;104;170;5475;5.02;275;14097
80;3;1996;236;68;119;795;13527;5391;2.509182;117;108;5651;4.6;260;14322
81;3;1997;235;89;124;876;13602;5500;2.473091;111;45;5719;3.83;219;14478
82;3;1998;242;100;100;916;13707;5603;2.446368;142;3;5808;3.53;205;14623
83;3;1999;203;78;114;956;13866;5700;2.432631;89;110;6019;5.3;319;14822
84;3;2000;231;13;106;995;14104;5523;2.553684592;125;149;6146;10.14;623;15099
85;3;2001;249;52;113;995;14236;5598;2.54305109;136;-4;6200;9.71;602;15231
86;3;2002;227;92;116;995;14271;5636;2.532114975;111;-76;6246;9.77;610;15266
87;3;2003;220;48;131;995;14365;5697;2.521502545;89;5;6299;9.56;602;15360
88;3;2004;271;35;101;995;14411;5741;2.510189862;170;-124;6350;9.59;609;15406
89;3;2005;260;53;115;995;14400;5757;2.501302762;145;-156;6392;9.93;635;15395
90;3;2006;227;64;93;995;14355;5761;2.491754904;134;-179;6417;10.22;656;15350
91;3;2007;263;48;114;995;14298;5763;2.480999479;149;-206;6462;10.82;699;15293
92;3;2008;258;54;109;995;14351;5808;2.470902204;149;-96;6510;10.78;702;15346
93;3;2009;272;56;89;995;14306;5814;2.460612315;183;-228;6536;11.05;722;15301
94;3;2010;250;7.5;127;740;14734;6008;2.452396804;123;50;6561;8.43;553;15474
95;3;2011;234;38;131;740;14926;6085;2.452917009;103;89;6598;7.78;513;15666
96;3;2012;208;53;118;740;14902;6077;2.452196808;90;-114;6650;8.62;573;15642
97;3;2013;223;73;146;740;15009;6121;2.452050319;77;30;6722;8.94;601;15749
98;3;2014;240;50;126;865;14906;6078;2.452451464;114;-92;6776;10.3;698;15771
99;3;2015;215;56;128;865;15004;6118;2.452435436;87;11;6843;10.59;725;15869
100;3;2016;200;26;141;865;15155;6180;2.452265372;59;92;6879;10.16;699;16020
101;3;2017;197;75;157;865;15206;6203;2.451394487;40;11;6960;10.88;757;16071
102;3;2018;200;69;138;865;15316;6249;2.450952152;62;48;7032;11.13;783;16181
103;5;1985;6458;5069;1602;3536;377708;140787;2.682833;4856;9246;153726;8.42;12939;381244
104;5;1986;6414;4020;1693;3586;383658;144013;2.664051;4721;1279;159313;9.6;15300;387244
105;5;1987;6269;2060;1665;3604;385083;145014;2.655488;4604;-3161;163322;11.21;18308;388687
106;5;1988;6269;1804;1723;3787;382936;144805;2.644494;4546;-6510;165411;12.46;20606;386723
107;5;1989;6200;558;1712;3666;385836;146698;2.630138;4488;-1709;166846;12.08;20148;389502
108;5;1990;6163;637;1829;3112;390172;154710;2.521957;4334;-552;168665;8.27;13955;393284
109;5;1991;6404;1027;1909;3207;399995;159542;2.507145;4495;5423;169302;5.76;9760;403202
110;5;1992;6551;2277;1970;3311;414370;165029;2.510892;4581;9898;170329;3.11;5300;417681
111;5;1993;6407;2905;2036;3383;424087;168215;2.521101;4371;5418;172532;2.5;4317;427470
112;5;1994;6250;4198;2223;3196;433209;171232;2.529953;4027;4908;175437;2.4;4205;436405
113;5;1995;6231;3408;2289;3211;439328;173806;2.527692;3942;2192;179635;3.24;5829;442539
114;5;1996;6343;3585;2281;3190;447875;177697;2.520442;4062;4464;183260;3.04;5563;451065
115;5;1997;6166;3932;2475;2265;456793;182703;2.500194;3691;4302;186853;2.22;4150;459058
116;5;1998;6504;4234;2534;2243;470156;187217;2.511289;3970;9371;190785;1.87;3568;472399
117;5;1999;6905;5437;2641;3283;478023;191571;2.495279;4264;4643;195845;2.18;4274;481306
118;5;2000;7111;1725;2711;4847;485875;192016;2.530388093;4400;5015;198605;3.32;6589;490722
119;5;2001;7526;6900;2909;5193;496478;196308;2.529076757;4617;6332;202264;2.94;5956;501671
120;5;2002;7553;7017;2932;5406;505097;199890;2.526874781;4621;4211;208601;4.18;8711;510503
121;5;2003;8031;3915;2914;5621;510733;202072;2.527480304;5117;734;213840;5.5;11768;516354
122;5;2004;8013;2727;2884;5851;517864;204867;2.527805845;5129;2232;217147;5.66;12280;523715
123;5;2005;8088;3070;3014;5643;522571;206663;2.528614217;5074;-575;221982;6.9;15319;528214
124;5;2006;8036;3162;2934;5433;530618;209780;2.529402231;5102;2735;226156;7.24;16376;536051
125;5;2007;8233;2711;3118;5917;539965;213407;2.530212224;5115;4716;230285;7.33;16878;545882
126;5;2008;8292;3023;3207;5773;550473;217507;2.530828893;5085;5279;233100;6.69;15593;556246
127;5;2009;8124;1445;3182;5605;560875;220854;2.539573655;4942;5292;236200;6.5;15346;566480
128;5;2010;7981;278.35;3295;4920;569899;225114;2.531601766;4686;3653;238847;5.75;13733;574819
129;5;2011;7707;1254.13;3422;4797;581086;229541;2.531512889;4285;6779;240179;4.43;10638;585883
130;5;2012;7747;333.56;3382;4764;591720;233822;2.530642968;4365;6236;240688;2.85;6866;596484
131;5;2013;7821;1318.4;3555;4547;603734;237527;2.541748938;4266;7531;242184;1.92;4657;608281
132;5;2014;7906;2749.85;3487;4526;614352;241408;2.544870095;4419;6178;245028;1.48;3620;618878
133;5;2015;8130;1457.69;3750;4323;626378;244699;2.559789783;4380;7443;246825;0.86;2126;630701
134;5;2016;8094;2015.81;3925;4275;634395;246119;2.577594578;4169;3800;248668;1.03;2549;638670
135;5;2017;7855;4311.29;3957;4275;640010;250210;2.557891371;3898;1717;252944;1.08;2734;644285
136;5;2018;7687;2534.61;3973;4275;647070;253318;2.554378291;3714;3346;255424;0.82;2106;651345
137;7;1985;101;9;22;0;5213;1837;2.837779;79;149;3379;45.63;1542;5213
138;7;1986;96;121;40;0;5335;1896;2.813818;56;66;3635;47.84;1739;5335
139;7;1987;88;104;30;0;5265;1884;2.794586;58;-128;3869;51.31;1985;5265
140;7;1988;91;116;42;0;5004;1802;2.776915;49;-310;3979;54.71;2177;5004
141;7;1989;84;68;35;0;5196;1885;2.756499;49;143;4082;53.82;2197;5196
142;7;1990;85;72;30;0;5393;2010;2.683084;55;142;3951;49.13;1941;5393
143;7;1991;73;63;36;0;5626;2076;2.710019;37;196;4023;48.4;1947;5626
144;7;1992;70;107;25;0;5880;2147;2.738705;45;209;4086;47.45;1939;5880
145;7;1993;62;101;35;0;6177;2324;2.657917;27;270;4193;44.57;1869;6177
146;7;1994;77;189;34;0;6539;2456;2.662459;43;319;4294;42.8;1838;6539
147;7;1995;61;248;36;0;7108;2671;2.661175;25;544;4483;40.42;1812;7108
148;7;1996;77;249;36;0;7928;2987;2.654168;41;779;4731;36.86;1744;7928
149;7;1997;99;243;48;0;8534;3239;2.634764;51;555;4980;34.96;1741;8534
150;7;1998;84;308;41;0;9133;3452;2.645713;43;556;5223;33.91;1771;9133
151;7;1999;106;271;56;0;9570;3619;2.644377;50;387;5536;34.63;1917;9570
152;7;2000;104;87;56;84;9959;4047;2.460835187;48;425;6302;35.78;2255;10043
153;7;2001;112;350;60;84;10381;4252;2.441439323;52;370;6667;36.22;2415;10465
154;7;2002;126;284;58;84;10616;4384;2.421532847;68;167;6967;37.07;2583;10700
155;7;2003;118;365;57;84;10880;4529;2.402296313;61;203;7350;38.38;2821;10964
156;7;2004;129;213;64;84;11087;4654;2.382251826;65;142;7582;38.62;2928;11171
157;7;2005;109;234;62;84;11318;4790;2.362839248;47;184;7836;38.87;3046;11402
158;7;2006;105;247;62;84;11714;4999;2.343268654;43;353;8104;38.31;3105;11798
159;7;2007;150;302;78;84;12024;5173;2.324376571;72;238;8428;38.62;3255;12108
160;7;2008;130;202;76;84;11990;5204;2.303996925;54;-88;8652;39.85;3448;12074
161;7;2009;111;147;94;84;11815;5171;2.284857861;17;-192;8714;40.66;3543;11899
162;7;2010;108;10.5;63;129;11931;5257;2.269545368;45;116;8772;40.07;3515;12060
163;7;2011;137;37;82;129;11905;5245;2.269780744;55;-81;8818;40.52;3573;12034
164;7;2012;116;36;72;129;12018;5295;2.269688385;44;69;8870;40.3;3575;12147
165;7;2013;106;53;92;129;12104;5332;2.270067517;14;72;8929;40.28;3597;12233
166;7;2014;109;70;94;129;12121;5340;2.269850187;15;2;9015;40.77;3675;12250
167;7;2015;118;75;101;129;12282;5411;2.269820736;17;144;9095;40.51;3684;12411
168;7;2016;117;113;91;129;12719;5603;2.27003391;26;411;9204;39.12;3601;12848
169;7;2017;136;131;107;129;13197;5814;2.269865841;29;449;9337;37.73;3523;13326
170;7;2018;118;173;105;129;13617;5999;2.269878313;13;407;9519;36.98;3520;13746
171;9;1985;83;1;62;0;4873;1867;2.61007;21;-195;2581;27.66;714;4873
172;9;1986;57;0;56;0;4587;1768;2.594457;1;-287;2603;32.08;835;4587
173;9;1987;74;1;48;0;4559;1763;2.585933;26;-54;2625;32.84;862;4559
174;9;1988;76;1;64;0;4728;1836;2.575163;12;157;2630;30.19;794;4728
175;9;1989;51;3;52;0;4629;1807;2.561704;-1;-98;2587;30.15;780;4629
176;9;1990;61;1;58;74;4452;1872;2.378205;3;-106;2434;23.09;562;4526
177;9;1991;55;3;49;70;4371;1787;2.445999;6;-91;2435;26.61;648;4441
178;9;1992;42;4;58;71;4231;1794;2.358417;-16;-123;2438;26.42;644;4302
179;9;1993;33;3;56;71;4255;1776;2.395833;-23;47;2442;27.27;666;4326
180;9;1994;54;7;54;71;4320;1790;2.413408;0;65;2445;26.79;655;4391
181;9;1995;44;4;56;72;4356;1808;2.409292;-12;49;2452;26.26;644;4428
182;9;1996;58;5;58;74;4452;1855;2.4;0;98;2456;24.47;601;4526
183;9;1997;49;10;58;74;4488;1884;2.382166;-9;45;2461;23.45;577;4562
184;9;1998;53;18;69;74;4457;1873;2.379605;-16;-15;2471;24.2;598;4531
185;9;1999;42;10;63;74;4449;1873;2.375334;-21;13;2489;24.75;616;4523
186;9;2000;55;2;74;85;4414;1901;2.321935823;-19;-4;2360;19.45;459;4499
187;9;2001;41;7;67;85;4362;1888;2.310381356;-26;-26;2352;19.73;464;4447
188;9;2002;40;7;64;85;4230;1841;2.297664313;-24;-108;2342;21.39;501;4315
189;9;2003;35;7;62;85;4173;1827;2.28407225;-27;-30;2333;21.69;506;4258
190;9;2004;26;10;53;85;4081;1795;2.273537604;-27;-65;2327;22.86;532;4166
191;9;2005;38;9;56;85;4013;1780;2.254494382;-18;-50;2317;23.18;537;4098
192;9;2006;37;1;62;85;4003;1784;2.243834081;-25;15;2301;22.47;517;4088
193;9;2007;44;0;70;85;3908;1752;2.230593607;-26;-69;2287;23.39;535;3993
194;9;2008;45;1;62;85;3821;1721;2.220220802;-17;-70;2273;24.29;552;3906
195;9;2009;38;0;69;85;3729;1689;2.207815275;-31;-61;2257;25.17;568;3814
196;9;2010;39;0.25;52;82;3713;1687;2.200948429;-13;-6;2248;24.96;561;3795
197;9;2011;41;2;73;82;3687;1679;2.19594997;-32;6;2250;25.38;571;3769
198;9;2012;53;2;72;82;3629;1650;2.199393939;-19;-39;2252;26.73;602;3711
199;9;2013;48;0;54;82;3565;1621;2.199259716;-6;-58;2252;28.02;631;3647
200;9;2014;37;0;49;82;3496;1588;2.201511335;-12;-57;2252;29.48;664;3578
201;9;2015;32;0;56;82;3464;1574;2.200762389;-24;-8;2252;30.11;678;3546
202;9;2016;38;0;63;82;3442;1567;2.196553925;-25;3;2252;30.42;685;3524
203;9;2017;39;1;45;82;3460;1521;2.274819198;-6;24;2253;32.49;732;3542
204;9;2018;35;0;61;82;3465;1575;2.2;-26;31;2253;30.09;678;3547
205;11;1985;80;6;64;424;5275;1986;2.656093;16;-155;2532;21.56;546;5699
206;11;1986;56;2;66;427;5302;2013;2.63388;-10;40;2548;21;535;5729
207;11;1987;65;7;55;407;5025;1923;2.613105;10;-307;2561;24.91;638;5432
208;11;1988;76;3;71;405;5027;1938;2.593911;5;-5;2571;24.62;633;5432
209;11;1989;64;1;48;331;4879;1895;2.57467;16;-238;2574;26.38;679;5210
210;11;1990;60;2;67;372;4655;1865;2.495979;-7;-176;2332;20.03;467;5027
211;11;1991;59;1;66;366;4594;1836;2.502179;-7;-60;2334;21.34;498;4960
212;11;1992;48;2;51;369;4671;1853;2.520777;-3;83;2335;20.64;482;5040
213;11;1993;63;5;43;603;4747;1914;2.480146;20;290;2337;18.1;423;5350
214;11;1994;59;12;45;709;4691;1896;2.474156;14;36;2342;19.04;446;5400
215;11;1995;78;19;74;735;4814;1954;2.463664;4;145;2354;16.99;400;5549
216;11;1996;70;52;73;1072;4551;1865;2.440214;-3;77;2373;21.41;508;5623
217;11;1997;56;15;70;1479;4161;1730;2.405202;-14;31;2425;28.66;695;5640
218;11;1998;72;23;74;1846;4147;1734;2.39158;-2;355;2440;28.93;706;5993
219;11;1999;82;14;62;2213;3783;1591;2.37775;20;-17;2463;35.4;872;5996
220;11;2000;66;4;65;926;5041;1994;2.528084253;1;-35;2365;15.69;371;5967
221;11;2001;69;17;64;878;5004;1995;2.508270677;5;-90;2362;15.54;367;5882
222;11;2002;66;12;78;1067;5136;2063;2.489578284;-12;333;2353;12.32;290;6203
223;11;2003;62;11;66;1408;5245;2123;2.470560528;-4;454;2343;9.39;220;6653
224;11;2004;63;0;64;1505;4852;1979;2.451743305;-1;-295;2323;14.81;344;6357
225;11;2005;63;10;49;1565;4696;1931;2.43190057;14;-110;2312;16.48;381;6261
226;11;2006;60;9;72;1553;4523;1874;2.413553895;-12;-173;2300;18.52;426;6076
227;11;2007;68;4;56;1525;4248;1773;2.395939086;12;-315;2285;22.41;512;5773
228;11;2008;64;7;73;1760;4248;1789;2.3745109;-9;244;2271;21.22;482;6008
229;11;2009;63;5;69;2216;4265;1810;2.356353591;-6;479;2255;19.73;445;6481
230;11;2010;54;0.75;58;2208;4298;1835;2.342234332;-4;29;2243;18.19;408;6506
231;11;2011;44;5;60;2114;4221;1802;2.342397336;-16;-155;2248;19.84;446;6335
232;11;2012;55;1;60;1686;4140;1767;2.34295416;-5;-504;2250;21.47;483;5826
233;11;2013;38;1;62;1715;4029;1720;2.34244186;-24;-58;2254;23.69;534;5744
234;11;2014;32;2;49;1869;3906;1668;2.341726619;-17;48;2256;26.06;588;5775
235;11;2015;42;0;55;1907;3964;1693;2.341405789;-13;109;2256;24.96;563;5871
236;11;2016;34;4;61;1735;3903;1666;2.342737095;-27;-206;2260;26.28;594;5638
237;11;2017;42;2;72;1934;3901;1666;2.341536615;-30;227;2262;26.35;596;5835
238;11;2018;30;3;83;1932;3889;1661;2.341360626;-53;39;2265;26.67;604;5821
239;13;1985;3326;1953;1064;8600;200844;79100;2.539115;2262;-3005;88178;10.3;9078;209444
240;13;1986;3272;1944;1007;8729;203112;80731;2.515911;2265;132;90087;10.39;9356;211841
241;13;1987;3251;1626;1061;8780;205442;82203;2.499203;2190;191;92060;10.71;9857;214222
242;13;1988;3231;925;1071;9384;208996;84226;2.481372;2160;1998;93728;10.14;9502;218380
243;13;1989;3230;1056;1065;10854;211500;85911;2.46185;2165;1809;94466;9.06;8555;222354
244;13;1990;3320;1375;1094;8640;217374;88402;2.458926;2226;1434;94621;6.57;6219;226014
245;13;1991;3323;1478;1104;9097;221880;89867;2.468982;2219;2744;96048;6.44;6181;230977
246;13;1992;3332;2734;1043;9266;229131;93100;2.461128;2289;5131;97631;4.64;4531;238397
247;13;1993;3228;2684;1191;9561;237714;96796;2.455825;2037;6841;100204;3.4;3408;247275
248;13;1994;3166;2191;1205;9469;243256;98566;2.46795;1961;3489;102888;4.2;4322;252725
249;13;1995;3050;2938;1281;9606;247894;100377;2.46963;1769;3006;105055;4.45;4678;257500
250;13;1996;3199;2588;1242;9561;252204;102053;2.471304;1957;2308;107800;5.33;5747;261765
251;13;1997;3182;3062;1352;9328;256735;104480;2.457265;1830;2468;110475;5.43;5995;266063
252;13;1998;3377;4687;1343;9514;264601;107096;2.47069;2034;6018;113224;5.41;6128;274115
253;13;1999;3513;2780;1369;9700;274224;109720;2.499307;2144;7665;117952;6.98;8232;283924
254;13;2000;3719;621;1388;8506;267749;109578;2.443455803;2331;-10004;114121;3.98;4543;276255
255;13;2001;3833;2483;1444;8794;274716;112448;2.443049232;2389;4866;116588;3.55;4140;283510
256;13;2002;3829;2230;1403;8906;275527;112904;2.440365266;2426;-1503;118445;4.68;5541;284433
257;13;2003;3636;1775;1474;8883;273880;112395;2.436763201;2162;-3832;120272;6.55;7877;282763
258;13;2004;3571;1606;1434;8600;274688;112905;2.432912626;2137;-1612;121715;7.24;8810;283288
259;13;2005;3510;1771;1378;8562;274348;112978;2.42833118;2132;-2510;123133;8.25;10155;282910
260;13;2006;3511;1427;1471;9931;276202;113945;2.423994032;2040;1183;124311;8.34;10366;286133
261;13;2007;3390;953;1481;9809;278948;115320;2.41890392;1909;715;125261;7.94;9941;288757
262;13;2008;3353;701;1524;9935;281892;116788;2.413706888;1829;1241;125999;7.31;9211;291827
263;13;2009;3187;1044;1512;9879;283762;117841;2.4080074;1675;139;126756;7.03;8915;293641
264;13;2010;3141;97.5;1544;9396;286209;119566;2.393732332;1597;367;127182;5.99;7616;295605
265;13;2011;2995;700;1510;9717;290491;121380;2.393236118;1485;3118;128006;5.18;6626;300208
266;13;2012;2954;785.53;1571;10034;295271;123358;2.393610467;1383;3714;128687;4.14;5329;305305
267;13;2013;2963;1388.37;1666;10319;299739;125197;2.394138837;1297;3456;130032;3.72;4835;310058
268;13;2014;2939;1677;1709;10603;302505;126388;2.393462987;1230;1820;131558;3.93;5170;313108
269;13;2015;2857;1464.4;1784;10977;308032;128626;2.39478799;1073;4828;132824;3.16;4198;319009
270;13;2016;2841;1437;1813;10905;311380;129944;2.396263006;1028;2248;134176;3.15;4232;322285
271;13;2017;2628;1877.08;1790;10966;312501;130376;2.396921212;838;344;135961;4.11;5585;323467
272;13;2018;2580;1948.49;1832;11006;314474;131050;2.399648989;748;1265;137473;4.67;6423;325480
273;14;1985;0;0;0;0;0;0;0;0;0;0;0;0;0
274;14;1986;0;0;0;0;0;0;0;0;0;0;0;0;0
275;14;1987;0;0;0;0;0;0;0;0;0;0;0;0;0
276;14;1988;0;0;0;0;0;0;0;0;0;0;0;0;0
277;14;1989;0;0;0;0;0;0;0;0;0;0;0;0;0
278;14;1990;0;0;0;0;0;0;0;0;0;0;0;0;0
279;14;1991;0;0;0;0;0;0;0;0;0;0;0;0;0
280;14;1992;0;0;0;0;0;0;0;0;0;0;0;0;0
281;14;1993;0;0;0;0;0;0;0;0;0;0;0;0;0
282;14;1994;0;0;0;0;0;0;0;0;0;0;0;0;0
283;14;1995;0;0;0;0;0;0;0;0;0;0;0;0;0
284;14;1996;0;0;0;0;0;0;0;0;0;0;0;0;0
285;14;1997;0;0;0;0;0;0;0;0;0;0;0;0;0
286;14;1998;0;0;0;0;0;0;0;0;0;0;0;0;0
287;14;1999;0;0;0;0;0;0;0;0;0;0;0;0;0
288;14;2000;0;112;0;7;38537;13949;2.762707004;0;38544;14450;3.47;501;38544
289;14;2001;0;446;0;7;41380;15071;2.745670493;0;2843;15056;-0.1;-15;41387
290;14;2002;421;1070;116;7;42425;15548;2.728646771;305;740;15881;2.1;333;42432
291;14;2003;689;856;190;7;44953;16578;2.711605743;499;2029;16800;1.32;222;44960
292;14;2004;604;621;208;7;46399;17219;2.694639642;396;1050;17548;1.87;329;46406
293;14;2005;649;715;193;7;48244;18018;2.677544678;456;1389;18778;4.05;760;48251
294;14;2006;676;742;228;7;51145;19223;2.660614888;448;2453;19729;2.56;506;51152
295;14;2007;722;1027;231;7;53321;20170;2.643579574;491;1685;20727;2.69;557;53328
296;14;2008;723;1006;230;7;54393;20709;2.626539186;493;579;21472;3.55;763;54400
297;14;2009;693;794;244;7;55371;21219;2.609500919;449;529;22327;4.96;1108;55378
298;14;2010;690;40;271;282;55825;21498;2.596753186;419;310;22685;5.23;1187;56107
